DATE,COUNTRY,CPI,CPI_US,ER
1970M04,MEXICO,0.01224785,17.65605545,0.01
1970M05,MEXICO,0.01227368,17.70191534,0.01
1970M06,MEXICO,0.01234831,17.79363511,0.01
1970M07,MEXICO,0.01240859,17.88535488,0.01
1970M08,MEXICO,0.01246599,17.88535488,0.01
1970M09,MEXICO,0.01249613,17.97707464,0.01
1970M10,MEXICO,0.01250044,18.06879441,0.01
1970M11,MEXICO,0.01256789,18.16051418,0.01
1970M12,MEXICO,0.0126741,18.25223395,0.01
1971M01,MEXICO,0.01279896,18.25223395,0.01
1971M02,MEXICO,0.01285206,18.29809383,0.01
1971M03,MEXICO,0.01290085,18.34395372,0.01
1971M04,MEXICO,0.01296687,18.3898136,0.01
1971M05,MEXICO,0.01299415,18.48153337,0.01
1971M06,MEXICO,0.01305299,18.61911302,0.01
1971M07,MEXICO,0.01304294,18.66497291,0.01
1971M08,MEXICO,0.01316206,18.71083279,0.01
1971M09,MEXICO,0.01320511,18.71083279,0.01
1971M10,MEXICO,0.01321803,18.75669268,0.01
1971M11,MEXICO,0.01323956,18.75669268,0.01
1971M12,MEXICO,0.01330271,18.84841245,0.01
1972M01,MEXICO,0.01336155,18.84841245,0.01
1972M02,MEXICO,0.01340317,18.94013221,0.01
1972M03,MEXICO,0.01347637,18.9859921,0.01
1972M04,MEXICO,0.01356104,19.03185198,0.01
1972M05,MEXICO,0.01358831,19.07771187,0.01
1972M06,MEXICO,0.01368877,19.12357175,0.01
1972M07,MEXICO,0.01374044,19.21529152,0.01
1972M08,MEXICO,0.01383086,19.2611514,0.01
1972M09,MEXICO,0.013894,19.30701129,0.01
1972M10,MEXICO,0.01390405,19.39873106,0.01
1972M11,MEXICO,0.01399446,19.44459094,0.01
1972M12,MEXICO,0.01404183,19.49045083,0.01
1973M01,MEXICO,0.01424562,19.53631071,0.01
1973M02,MEXICO,0.01436331,19.67389036,0.01
1973M03,MEXICO,0.0144896,19.8573299,0.01
1973M04,MEXICO,0.01471923,19.99490955,0.01
1973M05,MEXICO,0.01487567,20.13248921,0.01
1973M06,MEXICO,0.01499766,20.27006886,0.01
1973M07,MEXICO,0.01538229,20.31592874,0.01
1973M08,MEXICO,0.01562914,20.68280782,0.01
1973M09,MEXICO,0.01600085,20.7286677,0.01
1973M10,MEXICO,0.01620608,20.91210724,0.01
1973M11,MEXICO,0.01640557,21.04968689,0.01
1973M12,MEXICO,0.01704279,21.18726654,0.01
1974M01,MEXICO,0.01765274,21.37070608,0.01
1974M02,MEXICO,0.01805172,21.64586539,0.01
1974M03,MEXICO,0.01819094,21.92102469,0.01
1974M04,MEXICO,0.01843779,22.01274446,0.01
1974M05,MEXICO,0.01858275,22.28790377,0.01
1974M06,MEXICO,0.01876645,22.4713433,0.01
1974M07,MEXICO,0.0190377,22.65478284,0.01
1974M08,MEXICO,0.01923862,22.92994215,0.01
1974M09,MEXICO,0.01945677,23.20510145,0.01
1974M10,MEXICO,0.01984283,23.43440088,0.01
1974M11,MEXICO,0.02039394,23.61784041,0.01
1974M12,MEXICO,0.02055325,23.80127995,0.01
1975M01,MEXICO,0.02081589,23.89299972,0.01
1975M02,MEXICO,0.0209307,24.07643926,0.01
1975M03,MEXICO,0.02106274,24.16815902,0.01
1975M04,MEXICO,0.0212407,24.25987879,0.01
1975M05,MEXICO,0.02152487,24.39745845,0.01
1975M06,MEXICO,0.02189084,24.58089798,0.01
1975M07,MEXICO,0.02206593,24.85605729,0.01
1975M08,MEXICO,0.02225681,24.90191717,0.01
1975M09,MEXICO,0.02241899,25.03949683,0.01
1975M10,MEXICO,0.0225338,25.17707648,0.01
1975M11,MEXICO,0.02269167,25.36051602,0.01
1975M12,MEXICO,0.02287681,25.45223578,0.01
1976M01,MEXICO,0.02331885,25.49809567,0.01
1976M02,MEXICO,0.02375514,25.58981544,0.01
1976M03,MEXICO,0.02398764,25.63567532,0.01
1976M04,MEXICO,0.02415556,25.72739509,0.01
1976M05,MEXICO,0.02432491,25.91083463,0.01
1976M06,MEXICO,0.0244225,26.04841428,0.01
1976M07,MEXICO,0.02462917,26.18599393,0.01
1976M08,MEXICO,0.02486454,26.32357359,0.01
1976M09,MEXICO,0.02571273,26.41529335,0.02
1976M10,MEXICO,0.02716083,26.55287301,0.02
1976M11,MEXICO,0.02838791,26.59873289,0.02
1976M12,MEXICO,0.02909976,26.69045266,0.02
1977M01,MEXICO,0.03002689,26.82803231,0.02
1977M02,MEXICO,0.03068995,27.10319162,0.02
1977M03,MEXICO,0.03122527,27.28663116,0.02
1977M04,MEXICO,0.03169744,27.51593058,0.02
1977M05,MEXICO,0.03197587,27.65351023,0.02
1977M06,MEXICO,0.03236767,27.83694977,0.02
1977M07,MEXICO,0.03273365,27.97452942,0.02
1977M08,MEXICO,0.03340531,28.06624919,0.02
1977M09,MEXICO,0.03399804,28.15796896,0.02
1977M10,MEXICO,0.03425781,28.24968873,0.02
1977M11,MEXICO,0.03463239,28.38726838,0.02
1977M12,MEXICO,0.03511174,28.47898815,0.02
1978M01,MEXICO,0.03589248,28.66242768,0.02
1978M02,MEXICO,0.03640771,28.84586722,0.02
1978M03,MEXICO,0.0367866,29.07516664,0.02
1978M04,MEXICO,0.03719563,29.30446606,0.02
1978M05,MEXICO,0.03756016,29.57962537,0.02
1978M06,MEXICO,0.03807683,29.90064456,0.02
1978M07,MEXICO,0.03872266,30.12994398,0.02
1978M08,MEXICO,0.03910873,30.26752364,0.02
1978M09,MEXICO,0.03955507,30.49682306,0.02
1978M10,MEXICO,0.04003442,30.77198236,0.02
1978M11,MEXICO,0.04044631,30.90956202,0.02
1978M12,MEXICO,0.04078932,31.04714167,0.02
1979M01,MEXICO,0.04223742,31.32230097,0.02
1979M02,MEXICO,0.0428445,31.68918005,0.02
1979M03,MEXICO,0.04342575,32.01019924,0.02
1979M04,MEXICO,0.04381469,32.37707831,0.02
1979M05,MEXICO,0.04438876,32.78981727,0.02
1979M06,MEXICO,0.04488103,33.15669635,0.02
1979M07,MEXICO,0.04542496,33.52357542,0.02
1979M08,MEXICO,0.04611241,33.84459461,0.02
1979M09,MEXICO,0.04667788,34.21147368,0.02
1979M10,MEXICO,0.04749306,34.48663299,0.02
1979M11,MEXICO,0.04810445,34.80765218,0.02
1979M12,MEXICO,0.04895551,35.17453125,0.02
1980M01,MEXICO,0.05134222,35.67898998,0.02
1980M02,MEXICO,0.05252912,36.18344871,0.02
1980M03,MEXICO,0.05360981,36.73376732,0.02
1980M04,MEXICO,0.05454698,37.14650628,0.02
1980M05,MEXICO,0.0554368,37.51338535,0.02
1980M06,MEXICO,0.05653615,37.92612431,0.02
1980M07,MEXICO,0.05811485,37.92612431,0.02
1980M08,MEXICO,0.05931896,38.20128362,0.02
1980M09,MEXICO,0.05997772,38.52230281,0.02
1980M10,MEXICO,0.06088618,38.88918188,0.02
1980M11,MEXICO,0.06194248,39.21020107,0.02
1980M12,MEXICO,0.06356711,39.57708015,0.02
1981M01,MEXICO,0.06561511,39.89809934,0.02
1981M02,MEXICO,0.06722683,40.3108383,0.02
1981M03,MEXICO,0.06866487,40.5859976,0.02
1981M04,MEXICO,0.07021344,40.86115691,0.02
1981M05,MEXICO,0.07127547,41.1821761,0.02
1981M06,MEXICO,0.07227149,41.54905517,0.02
1981M07,MEXICO,0.07354449,42.00765401,0.02
1981M08,MEXICO,0.07506005,42.3286732,0.02
1981M09,MEXICO,0.07645648,42.74141216,0.03
1981M10,MEXICO,0.07815287,42.83313193,0.03
1981M11,MEXICO,0.07965694,42.97071158,0.03
1981M12,MEXICO,0.0818011,43.10829124,0.03
1982M01,MEXICO,0.08586553,43.24587089,0.03
1982M02,MEXICO,0.08923966,43.38345054,0.03
1982M03,MEXICO,0.09249895,43.33759066,0.05
1982M04,MEXICO,0.09751204,43.5210302,0.05
1982M05,MEXICO,0.102993,43.93376916,0.05
1982M06,MEXICO,0.1079544,44.48408777,0.05
1982M07,MEXICO,0.1135172,44.71338719,0.05
1982M08,MEXICO,0.1262559,44.80510696,0.08
1982M09,MEXICO,0.1329955,44.89682673,0.09
1982M10,MEXICO,0.1398901,45.03440638,0.07
1982M11,MEXICO,0.1469627,44.94268661,0.07
1982M12,MEXICO,0.1626564,44.75924707,0.08
1983M01,MEXICO,0.1803551,44.85096684,0.1
1983M02,MEXICO,0.190034,44.89682673,0.1
1983M03,MEXICO,0.199232,44.89682673,0.11
1983M04,MEXICO,0.2118459,45.21784592,0.11
1983M05,MEXICO,0.2210339,45.49300522,0.11
1983M06,MEXICO,0.2294039,45.63058487,0.12
1983M07,MEXICO,0.2407461,45.81402441,0.12
1983M08,MEXICO,0.2500906,45.95160406,0.13
1983M09,MEXICO,0.2577875,46.18090349,0.13
1983M10,MEXICO,0.2663412,46.31848314,0.13
1983M11,MEXICO,0.2819832,46.41020291,0.14
1983M12,MEXICO,0.2940474,46.45606279,0.14
1984M01,MEXICO,0.3127277,46.7312221,0.15
1984M02,MEXICO,0.3292323,46.96052152,0.15
1984M03,MEXICO,0.3433043,47.05224129,0.15
1984M04,MEXICO,0.3581555,47.28154071,0.16
1984M05,MEXICO,0.3700317,47.41912036,0.16
1984M06,MEXICO,0.3834234,47.55670001,0.17
1984M07,MEXICO,0.3959927,47.74013955,0.17
1984M08,MEXICO,0.4072488,47.92357909,0.17
1984M09,MEXICO,0.4193804,48.15287851,0.18
1984M10,MEXICO,0.4340337,48.29045816,0.18
1984M11,MEXICO,0.4489294,48.29045816,0.19
1984M12,MEXICO,0.4679958,48.29045816,0.19
1985M01,MEXICO,0.5027115,48.38217793,0.2
1985M02,MEXICO,0.5235962,48.61147735,0.2
1985M03,MEXICO,0.5438854,48.79491689,0.21
1985M04,MEXICO,0.5606211,49.02421631,0.21
1985M05,MEXICO,0.5739022,49.20765585,0.22
1985M06,MEXICO,0.5882756,49.3452355,0.22
1985M07,MEXICO,0.6087628,49.43695527,0.24
1985M08,MEXICO,0.6353769,49.52867504,0.29
1985M09,MEXICO,0.6607523,49.66625469,0.3
1985M10,MEXICO,0.6858522,49.84969423,0.31
1985M11,MEXICO,0.7174951,49.98727388,0.33
1985M12,MEXICO,0.7663401,50.12485353,0.36
1986M01,MEXICO,0.8340923,50.26243319,0.39
1986M02,MEXICO,0.8711745,50.12485353,0.42
1986M03,MEXICO,0.9116667,49.89555411,0.46
1986M04,MEXICO,0.9592631,49.80383434,0.49
1986M05,MEXICO,1.01257,49.941414,0.52
1986M06,MEXICO,1.077567,50.2165733,0.56
1986M07,MEXICO,1.131333,50.2165733,0.6
1986M08,MEXICO,1.221531,50.30829307,0.67
1986M09,MEXICO,1.294812,50.53759249,0.73
1986M10,MEXICO,1.368824,50.58345238,0.78
1986M11,MEXICO,1.461304,50.62931226,0.83
1986M12,MEXICO,1.576735,50.67517215,0.89
1987M01,MEXICO,1.704401,50.99619134,0.96
1987M02,MEXICO,1.827386,51.17963087,1.02
1987M03,MEXICO,1.948153,51.4089303,1.09
1987M04,MEXICO,2.118607,51.6840896,1.16
1987M05,MEXICO,2.278325,51.86752914,1.24
1987M06,MEXICO,2.443146,52.05096868,1.32
1987M07,MEXICO,2.641021,52.18854833,1.39
1987M08,MEXICO,2.856872,52.46370763,1.46
1987M09,MEXICO,3.045081,52.73886694,1.54
1987M10,MEXICO,3.298845,52.87644659,1.62
1987M11,MEXICO,3.560511,52.92230648,1.71
1987M12,MEXICO,4.086392,52.92230648,2.03
1988M01,MEXICO,4.718246,53.05988613,2.21
1988M02,MEXICO,5.111783,53.19746578,2.25
1988M03,MEXICO,5.373548,53.4267652,2.28
1988M04,MEXICO,5.538941,53.70192451,2.28
1988M05,MEXICO,5.646109,53.88536405,2.28
1988M06,MEXICO,5.761292,54.11466347,2.28
1988M07,MEXICO,5.857457,54.34396289,2.28
1988M08,MEXICO,5.911344,54.57326231,2.28
1988M09,MEXICO,5.945139,54.94014139,2.28
1988M10,MEXICO,5.990487,55.12358092,2.28
1988M11,MEXICO,6.070654,55.16944081,2.28
1988M12,MEXICO,6.197316,55.26116058,2.28
1989M01,MEXICO,6.349024,55.53631988,2.29
1989M02,MEXICO,6.435184,55.7656193,2.32
1989M03,MEXICO,6.504945,56.08663849,2.35
1989M04,MEXICO,6.602224,56.45351757,2.38
1989M05,MEXICO,6.693099,56.77453676,2.42
1989M06,MEXICO,6.774384,56.91211641,2.45
1989M07,MEXICO,6.842148,57.04969606,2.48
1989M08,MEXICO,6.907333,57.14141583,2.51
1989M09,MEXICO,6.973393,57.32485537,2.54
1989M10,MEXICO,7.076525,57.60001468,2.57
1989M11,MEXICO,7.175856,57.73759433,2.6
1989M12,MEXICO,7.41803,57.8293141,2.63
1990M01,MEXICO,7.776037,58.42549259,2.66
1990M02,MEXICO,7.95212,58.7006519,2.69
1990M03,MEXICO,8.09231,59.02167109,2.72
1990M04,MEXICO,8.215471,59.11339086,2.75
1990M05,MEXICO,8.358838,59.25097051,2.78
1990M06,MEXICO,8.542938,59.5719897,2.81
1990M07,MEXICO,8.698735,59.80128912,2.83
1990M08,MEXICO,8.846951,60.35160773,2.86
1990M09,MEXICO,8.973062,60.85606646,2.88
1990M10,MEXICO,9.10206,61.22294553,2.91
1990M11,MEXICO,9.343723,61.36052519,2.93
1990M12,MEXICO,9.638214,61.36052519,2.94
1991M01,MEXICO,9.88388,61.72740426,2.95
1991M02,MEXICO,10.05643,61.81912403,2.96
1991M03,MEXICO,10.19984,61.9108438,2.98
1991M04,MEXICO,10.30669,62.00256357,2.99
1991M05,MEXICO,10.40744,62.1860031,3
1991M06,MEXICO,10.51665,62.36944264,3.01
1991M07,MEXICO,10.60958,62.46116241,3.03
1991M08,MEXICO,10.68342,62.64460195,3.04
1991M09,MEXICO,10.78985,62.91976125,3.05
1991M10,MEXICO,10.91534,63.01148102,3.06
1991M11,MEXICO,11.18637,63.19492056,3.07
1991M12,MEXICO,11.44968,63.24078044,3.07
1992M01,MEXICO,11.65778,63.33250021,3.07
1992M02,MEXICO,11.7959,63.56179963,3.06
1992M03,MEXICO,11.91595,63.88281882,3.07
1992M04,MEXICO,12.02217,63.97453859,3.07
1992M05,MEXICO,12.10144,64.06625836,3.1
1992M06,MEXICO,12.18334,64.29555778,3.12
1992M07,MEXICO,12.26027,64.43313744,3.12
1992M08,MEXICO,12.33559,64.61657697,3.09
1992M09,MEXICO,12.4429,64.80001651,3.09
1992M10,MEXICO,12.53249,65.02931593,3.12
1992M11,MEXICO,12.63662,65.1210357,3.12
1992M12,MEXICO,12.81655,65.07517582,3.12
1993M01,MEXICO,12.97732,65.39619501,3.11
1993M02,MEXICO,13.08335,65.62549443,3.1
1993M03,MEXICO,13.15959,65.85479385,3.11
1993M04,MEXICO,13.23548,66.03823339,3.1
1993M05,MEXICO,13.31114,66.12995315,3.12
1993M06,MEXICO,13.3858,66.22167292,3.12
1993M07,MEXICO,13.45012,66.22167292,3.12
1993M08,MEXICO,13.52211,66.40511246,3.11
1993M09,MEXICO,13.62226,66.54269211,3.11
1993M10,MEXICO,13.67797,66.81785142,3.11
1993M11,MEXICO,13.7383,66.8637113,3.16
1993M12,MEXICO,13.84305,66.8637113,3.11
1994M01,MEXICO,13.95037,67.04715084,3.11
1994M02,MEXICO,14.02212,67.27645026,3.11
1994M03,MEXICO,14.09422,67.50574968,3.28
1994M04,MEXICO,14.16325,67.59746945,3.35
1994M05,MEXICO,14.23168,67.64332934,3.31
1994M06,MEXICO,14.30289,67.87262876,3.36
1994M07,MEXICO,14.36633,68.05606829,3.4
1994M08,MEXICO,14.43329,68.3312276,3.38
1994M09,MEXICO,14.53594,68.51466714,3.4
1994M10,MEXICO,14.61225,68.56052702,3.42
1994M11,MEXICO,14.69036,68.65224679,3.44
1994M12,MEXICO,14.8192,68.65224679,3.93
1995M01,MEXICO,15.37699,68.9274061,5.51
1995M02,MEXICO,16.02871,69.2025654,5.69
1995M03,MEXICO,16.97362,69.43186482,6.7
1995M04,MEXICO,18.32613,69.66116424,6.3
1995M05,MEXICO,19.09209,69.7987439,5.96
1995M06,MEXICO,19.69802,69.93632355,6.22
1995M07,MEXICO,20.09959,69.93632355,6.14
1995M08,MEXICO,20.43298,70.11976309,6.19
1995M09,MEXICO,20.85564,70.25734274,6.3
1995M10,MEXICO,21.28476,70.48664216,6.69
1995M11,MEXICO,21.80961,70.44078228,7.66
1995M12,MEXICO,22.52017,70.39492239,7.66
1996M01,MEXICO,23.32975,70.80766135,7.5
1996M02,MEXICO,23.87426,71.03696077,7.5
1996M03,MEXICO,24.39983,71.40383985,7.57
1996M04,MEXICO,25.09345,71.67899915,7.47
1996M05,MEXICO,25.55084,71.81657881,7.43
1996M06,MEXICO,25.9669,71.86243869,7.54
1996M07,MEXICO,26.33603,72.00001834,7.62
1996M08,MEXICO,26.68607,72.137598,7.51
1996M09,MEXICO,27.11275,72.36689742,7.54
1996M10,MEXICO,27.45117,72.59619684,7.69
1996M11,MEXICO,27.86708,72.73377649,7.92
1996M12,MEXICO,28.75934,72.73377649,7.88
1997M01,MEXICO,29.49889,72.96307591,7.83
1997M02,MEXICO,29.9946,73.19237534,7.79
1997M03,MEXICO,30.36789,73.37581487,7.96
1997M04,MEXICO,30.69597,73.46753464,7.9
1997M05,MEXICO,30.97612,73.42167476,7.91
1997M06,MEXICO,31.25096,73.51339453,7.95
1997M07,MEXICO,31.52321,73.60511429,7.89
1997M08,MEXICO,31.8035,73.74269395,7.78
1997M09,MEXICO,32.19961,73.92613348,7.78
1997M10,MEXICO,32.45694,74.10957302,7.81
1997M11,MEXICO,32.82004,74.06371314,8.28
1997M12,MEXICO,33.27987,73.97199337,8.14
1998M01,MEXICO,34.00393,74.10957302,8.18
1998M02,MEXICO,34.59924,74.24715267,8.49
1998M03,MEXICO,35.00453,74.38473233,8.57
1998M04,MEXICO,35.33204,74.52231198,8.5
1998M05,MEXICO,35.61348,74.65989163,8.56
1998M06,MEXICO,36.03442,74.7516114,8.9
1998M07,MEXICO,36.38188,74.84333117,8.9
1998M08,MEXICO,36.73163,74.93505094,9.26
1998M09,MEXICO,37.32738,75.02677071,10.22
1998M10,MEXICO,37.86227,75.21021024,10.15
1998M11,MEXICO,38.53279,75.21021024,9.99
1998M12,MEXICO,39.47297,75.16435036,9.91
1999M01,MEXICO,40.46977,75.3477899,10.11
1999M02,MEXICO,41.01364,75.43950967,10.02
1999M03,MEXICO,41.39468,75.66880909,9.77
1999M04,MEXICO,41.77458,76.2191277,9.45
1999M05,MEXICO,42.02588,76.2191277,9.36
1999M06,MEXICO,42.30201,76.2191277,9.54
1999M07,MEXICO,42.58158,76.44842712,9.37
1999M08,MEXICO,42.82125,76.63186666,9.4
1999M09,MEXICO,43.23502,76.99874573,9.34
1999M10,MEXICO,43.50885,77.13632539,9.54
1999M11,MEXICO,43.89577,77.18218527,9.42
1999M12,MEXICO,44.33552,77.18218527,9.41
2000M01,MEXICO,44.93083,77.41148469,9.48
2000M02,MEXICO,45.32938,77.87008353,9.45
2000M03,MEXICO,45.58068,78.51212191,9.3
2000M04,MEXICO,45.84002,78.5579818,9.37
2000M05,MEXICO,46.01138,78.64970157,9.51
2000M06,MEXICO,46.28392,79.06244053,9.8
2000M07,MEXICO,46.46447,79.24588006,9.47
2000M08,MEXICO,46.71978,79.24588006,9.28
2000M09,MEXICO,47.06107,79.65861902,9.33
2000M10,MEXICO,47.38514,79.79619867,9.52
2000M11,MEXICO,47.79029,79.84205856,9.52
2000M12,MEXICO,48.30767,79.79619867,9.44
2001M01,MEXICO,48.57548,80.3006574,9.77
2001M02,MEXICO,48.54333,80.62167659,9.7
2001M03,MEXICO,48.85089,80.80511613,9.62
2001M04,MEXICO,49.09731,81.12613532,9.35
2001M05,MEXICO,49.20997,81.49301439,9.15
2001M06,MEXICO,49.32636,81.63059405,9.1
2001M07,MEXICO,49.1982,81.40129462,9.16
2001M08,MEXICO,49.48969,81.40129462,9.13
2001M09,MEXICO,49.95038,81.7681737,9.38
2001M10,MEXICO,50.17614,81.49301439,9.37
2001M11,MEXICO,50.36515,81.35543474,9.22
2001M12,MEXICO,50.4349,81.03441555,9.17
2002M01,MEXICO,50.90047,81.21785509,9.16
2002M02,MEXICO,50.86775,81.53887428,9.11
2002M03,MEXICO,51.12795,81.99747312,9.08
2002M04,MEXICO,51.40723,82.45607196,9.13
2002M05,MEXICO,51.51143,82.45607196,9.49
2002M06,MEXICO,51.76258,82.50193185,9.74
2002M07,MEXICO,51.91118,82.59365162,9.8
2002M08,MEXICO,52.10856,82.86881092,9.83
2002M09,MEXICO,52.42198,83.00639057,10.04
2002M10,MEXICO,52.65303,83.14397023,10.1
2002M11,MEXICO,53.07888,83.14397023,10.2
2002M12,MEXICO,53.30993,82.96053069,10.2
2003M01,MEXICO,53.52544,83.32740976,10.58
2003M02,MEXICO,53.67412,83.96944815,10.92
2003M03,MEXICO,54.01293,84.47390687,10.94
2003M04,MEXICO,54.10514,84.29046734,10.63
2003M05,MEXICO,53.93056,84.15288768,10.25
2003M06,MEXICO,53.97511,84.24460745,10.5
2003M07,MEXICO,54.05334,84.33632722,10.44
2003M08,MEXICO,54.21549,84.65734641,10.73
2003M09,MEXICO,54.53824,84.93250572,10.93
2003M10,MEXICO,54.73821,84.84078595,11.17
2003M11,MEXICO,55.19254,84.61148653,11.11
2003M12,MEXICO,55.42981,84.51976676,11.26
2004M01,MEXICO,55.77432,84.93250572,10.93
2004M02,MEXICO,56.10794,85.39110456,11.01
2004M03,MEXICO,56.29807,85.94142317,11
2004M04,MEXICO,56.38303,86.21658248,11.25
2004M05,MEXICO,56.2416,86.7210412,11.51
2004M06,MEXICO,56.33175,86.99620051,11.38
2004M07,MEXICO,56.47939,86.85862086,11.47
2004M08,MEXICO,56.82804,86.90448074,11.4
2004M09,MEXICO,57.29792,87.08792028,11.49
2004M10,MEXICO,57.69475,87.54651912,11.39
2004M11,MEXICO,58.1869,87.592379,11.39
2004M12,MEXICO,58.30709,87.27135981,11.21
2005M01,MEXICO,58.30916,87.45479935,11.26
2005M02,MEXICO,58.50343,87.95925808,11.15
2005M03,MEXICO,58.76712,88.64715634,11.13
2005M04,MEXICO,58.97641,89.24333484,11.13
2005M05,MEXICO,58.82825,89.15161507,10.99
2005M06,MEXICO,58.77178,89.19747495,10.83
2005M07,MEXICO,59.0018,89.61021391,10.69
2005M08,MEXICO,59.07225,90.06881276,10.67
2005M09,MEXICO,59.30901,91.16944998,10.78
2005M10,MEXICO,59.45458,91.35288952,10.83
2005M11,MEXICO,59.88249,90.61913137,10.69
2005M12,MEXICO,60.25031,90.25225229,10.62
2006M01,MEXICO,60.60363,90.94015056,10.57
2006M02,MEXICO,60.69636,91.1235901,10.48
2006M03,MEXICO,60.77251,91.62804882,10.71
2006M04,MEXICO,60.86162,92.40766686,11.02
2006M05,MEXICO,60.59068,92.8662657,11.08
2006M06,MEXICO,60.643,93.04970524,11.39
2006M07,MEXICO,60.80929,93.32486454,11.03
2006M08,MEXICO,61.11961,93.50830408,10.87
2006M09,MEXICO,61.73661,93.04970524,10.97
2006M10,MEXICO,62.00652,92.54524651,10.92
2006M11,MEXICO,62.33186,92.40766686,10.89
2006M12,MEXICO,62.69242,92.54524651,10.87
2007M01,MEXICO,63.01621,92.8277434,10.93
2007M02,MEXICO,63.19235,93.32440594,10.99
2007M03,MEXICO,63.32911,94.1741896,11.13
2007M04,MEXICO,63.29129,94.78596046,10.99
2007M05,MEXICO,62.98253,95.36517079,10.83
2007M06,MEXICO,63.05817,95.54998613,10.83
2007M07,MEXICO,63.326,95.52568039,10.8
2007M08,MEXICO,63.584,95.35049563,11.04
2007M09,MEXICO,64.07771,95.61327277,11.05
2007M10,MEXICO,64.32741,95.81780785,10.84
2007M11,MEXICO,64.78122,96.38692902,10.87
2007M12,MEXICO,65.04906,96.32226658,10.85
2008M01,MEXICO,65.35056,96.80104377,10.92
2008M02,MEXICO,65.54484,97.08216486,10.78
2008M03,MEXICO,66.01989,97.92369374,10.73
2008M04,MEXICO,66.17013,98.51757924,10.53
2008M05,MEXICO,66.09863,99.34718455,10.45
2008M06,MEXICO,66.37217,100.3483058,10.33
2008M07,MEXICO,66.74206,100.8752359,10.24
2008M08,MEXICO,67.12749,100.4725861,10.09
2008M09,MEXICO,67.58494,100.3336307,10.57
2008M10,MEXICO,68.04549,99.32012722,12.47
2008M11,MEXICO,68.81894,97.41785921,13.06
2008M12,MEXICO,69.29556,96.41031756,13.37
2009M01,MEXICO,69.45615,96.8299355,13.85
2009M02,MEXICO,69.6095,97.31146428,14.52
2009M03,MEXICO,70.00995,97.54810129,14.74
2009M04,MEXICO,70.25499,97.79161727,13.49
2009M05,MEXICO,70.05036,98.07411416,13.22
2009M06,MEXICO,70.17935,98.91656023,13.34
2009M07,MEXICO,70.37051,98.75971943,13.36
2009M08,MEXICO,70.53889,98.98122267,13
2009M09,MEXICO,70.89272,99.04313351,13.4
2009M10,MEXICO,71.10719,99.13852207,13.26
2009M11,MEXICO,71.47604,99.2086877,13.13
2009M12,MEXICO,71.77186,99.03396154,12.85
2010M01,MEXICO,72.55205,99.37240748,12.81
2010M02,MEXICO,72.97167,99.39717182,12.96
2010M03,MEXICO,73.48972,99.80532479,12.61
2010M04,MEXICO,73.25556,99.97867515,12.24
2010M05,MEXICO,72.79398,100.0561784,12.68
2010M06,MEXICO,72.77119,99.9584968,12.72
2010M07,MEXICO,72.92919,99.97959235,12.83
2010M08,MEXICO,73.13175,100.1176306,12.73
2010M09,MEXICO,73.51511,100.1758727,12.86
2010M10,MEXICO,73.96893,100.3006115,12.45
2010M11,MEXICO,74.56158,100.3428026,12.33
2010M12,MEXICO,74.93095,100.5152358,12.4
2011M01,MEXICO,75.29599,100.994013,12.15
2011M02,MEXICO,75.57846,101.4920513,12.07
2011M03,MEXICO,75.72345,102.4817076,12.02
2011M04,MEXICO,75.71744,103.1416314,11.76
2011M05,MEXICO,75.15926,103.6268289,11.65
2011M06,MEXICO,75.15551,103.515848,11.79
2011M07,MEXICO,75.51611,103.6075678,11.68
2011M08,MEXICO,75.63555,103.8932749,12.17
2011M09,MEXICO,75.82111,104.0510329,12.93
2011M10,MEXICO,76.33271,103.8364086,13.48
2011M11,MEXICO,77.15833,103.7488162,13.64
2011M12,MEXICO,77.79239,103.4929181,13.75
2012M01,MEXICO,78.34305,103.9483067,13.5
2012M02,MEXICO,78.50231,104.4059884,12.8
2012M03,MEXICO,78.54739,105.1989058,12.76
2012M04,MEXICO,78.30098,105.5167148,13.05
2012M05,MEXICO,78.05382,105.3928931,13.56
2012M06,MEXICO,78.41367,105.2383453,13.98
2012M07,MEXICO,78.8539,105.0668293,13.39
2012M08,MEXICO,79.09054,105.6515428,13.18
2012M09,MEXICO,79.43912,106.1229825,12.99
2012M10,MEXICO,79.84103,106.0817086,12.87
2012M11,MEXICO,80.38344,105.5790842,13.09
2012M12,MEXICO,80.56824,105.2947529,12.87
2013M01,MEXICO,80.89278,105.6061416,12.72
2013M02,MEXICO,81.29094,106.471059,12.71
2013M03,MEXICO,81.88744,106.7494285,12.57
2013M04,MEXICO,81.94152,106.6384476,12.22
2013M05,MEXICO,81.66882,106.8283075,12.25
2013M06,MEXICO,81.61924,107.0846642,12.94
2013M07,MEXICO,81.59219,107.1268553,12.79
2013M08,MEXICO,81.82433,107.2557216,12.87
2013M09,MEXICO,82.13234,107.3804605,13.09
2013M10,MEXICO,82.52299,107.1039254,13.02
2013M11,MEXICO,83.29227,106.8851737,13.06
2013M12,MEXICO,83.77006,106.8760018,13.01
2014M01,MEXICO,84.51905,107.2736069,13.2
2014M02,MEXICO,84.73315,107.6702949,13.29
2014M03,MEXICO,84.96529,108.3636964,13.22
2014M04,MEXICO,84.80678,108.7209449,13.07
2014M05,MEXICO,84.53558,109.1006647,12.95
