DATE,AUSTRIA_ER,BELGIUM_ER,BRAZIL_ER,CANADA_ER,CHILE_ER,CHINA_P_R_MAINLAND_ER,COLOMBIA_ER,CZECH_REPUBLIC_ER,DENMARK_ER,FINLAND_ER,FRANCE_ER,GERMANY_ER,GREECE_ER,HUNGARY_ER,ICELAND_ER,INDIA_ER,INDONESIA_ER,IRELAND_ER,ISRAEL_ER,ITALY_ER,JAPAN_ER,KOREA_REPUBLIC_OF_ER,LUXEMBOURG_ER,MEXICO_ER,MOLDOVA_ER,NETHERLANDS_ER,NORWAY_ER,POLAND_ER,PORTUGAL_ER,RUSSIAN_FEDERATION_ER,SOUTH_AFRICA_ER,SPAIN_ER,SWEDEN_ER,SWITZERLAND_ER,TURKEY_ER,UNITED_KINGDOM_ER,UNITED_STATES_ER,AUSTRIA_CPI,BELGIUM_CPI,BRAZIL_CPI,CANADA_CPI,CHILE_CPI,CHINA_P_R_MAINLAND_CPI,COLOMBIA_CPI,CZECH_REPUBLIC_CPI,DENMARK_CPI,FINLAND_CPI,FRANCE_CPI,GERMANY_CPI,GREECE_CPI,HUNGARY_CPI,ICELAND_CPI,INDIA_CPI,INDONESIA_CPI,IRELAND_CPI,ISRAEL_CPI,ITALY_CPI,JAPAN_CPI,KOREA_REPUBLIC_OF_CPI,LUXEMBOURG_CPI,MEXICO_CPI,MOLDOVA_CPI,NETHERLANDS_CPI,NORWAY_CPI,POLAND_CPI,PORTUGAL_CPI,RUSSIAN_FEDERATION_CPI,SOUTH_AFRICA_CPI,SPAIN_CPI,SWEDEN_CPI,SWITZERLAND_CPI,TURKEY_CPI,UNITED_KINGDOM_CPI,UNITED_STATES_CPI
1999M07,###,###,1.80,1.49,516.74,8.28,"1,815.61",35.31,7.19,###,###,###,313.95,241.94,74.50,43.29,"6,808.80",###,4.10,###,119.86,"1,187.57",###,9.37,11.09,###,7.90,3.88,###,24.30,6.11,###,8.46,1.55,0.43,0.64,1.00,72.77103,73.8,1532.47,93.1,55.01663,68.62926,38.93,70,73.97264,76.78268,78.48,79.19176,72.42806,64.40251,67.067,35.15662608,38.47181,71,74.5,73.2608,99.4,64.452,70.26006,42.58158,18.88434463,73.06,73,78.10809,71.825,26.13018,40.13008,69.12328,257.93,92.4002,23.43801,72.4,76.44842712
1999M08,###,###,1.88,1.49,513.03,8.28,"1,873.74",34.31,7.01,###,###,###,307.71,239.09,72.87,43.46,"7,509.50",###,4.20,###,113.40,"1,198.03",###,9.40,10.98,###,7.79,3.95,###,24.70,6.13,###,8.26,1.51,0.44,0.62,1.00,72.83067,73.71,1541.05,93.3,55.12516,69.17564,39.12,70.1,74.35519,76.83415,78.61,79.09849,72.36257,64.63854,67.31985,35.32246095,38.11817,71.4,74.9,73.32735,99.7,65.111,71.40804,42.82125,19.01653504,73.46,72.7,78.5401,71.713,26.43329,39.9613,69.41772,257.93,92.8574,24.42382,72.6,76.63186666
1999M09,###,###,1.90,1.48,524.55,8.28,"1,977.60",34.64,7.08,###,###,###,311.23,242.97,72.59,43.54,"8,274.80",###,4.25,###,107.57,"1,199.09",###,9.34,10.98,###,7.84,4.08,###,25.47,6.06,###,8.22,1.53,0.45,0.62,1.00,72.83067,73.87,1545.83,93.6,55.25008,70.77847,39.25,70,74.70297,77.09146,78.74,78.91193,73.76234,64.98697,67.95196,35.57120944,37.85482,71.6,75.1,73.46043,100,65.275,71.58677,43.23502,19.33981614,73.8,73.4,79.66334,71.697,26.8245,40.13008,69.55131,259.76,93.0329,25.88583,72.8,76.99874573
1999M10,###,###,1.97,1.48,538.80,8.28,"1,978.46",34.08,6.94,###,###,###,307.17,240.53,70.79,43.45,"7,349.50",###,4.26,###,105.97,"1,205.19",###,9.54,10.99,###,7.74,4.11,###,25.71,6.10,###,8.15,1.49,0.47,0.60,1.00,73.12891,73.97,1564.23,93.7,55.44606,70.77827,39.39,70.1,74.84209,77.2532,78.79,78.81866,73.96667,65.36911,68.45765,36.23454128,37.87739,71.7,75.6,73.72659,100.2,65.768,71.79299,43.50885,19.74595228,73.86,73.7,80.52737,71.894,27.192,40.21448,69.52514,260.06,93.0319,27.52349,72.8,77.13632539
1999M11,###,###,1.93,1.47,543.63,8.28,"1,946.64",35.12,7.19,###,###,###,317.70,246.45,71.78,43.40,"7,072.50",###,4.23,###,104.96,"1,176.03",###,9.42,12.00,###,7.92,4.25,###,26.30,6.14,###,8.34,1.55,0.50,0.62,1.00,73.18856,74.13,1579.09,93.6,55.53897,70.07992,39.58,70.3,74.9812,77.24585,78.82,79.00521,74.15575,65.60514,68.45765,36.31745872,37.91501,71.8,75.5,73.85966,99.6,65.658,71.85486,43.89577,20.59502823,73.95,74,81.21859,72.313,27.52646,40.29888,69.63692,259.35,92.9432,28.67999,72.9,77.18218527
1999M12,###,###,1.84,1.47,537.42,8.28,"1,887.90",35.63,7.36,###,###,###,325.90,251.29,72.26,43.48,"7,156.00",###,4.19,###,102.68,"1,137.09",###,9.41,11.73,###,8.01,4.17,###,26.80,6.15,###,8.48,1.58,0.53,0.62,1.00,73.68563,74.36,1588.56,93.7,55.68576,70.01177,39.79,70.4,75.05076,77.54728,79.17,79.28503,74.62955,66.1334,68.64729,35.73704048,38.57715,72.7,75.5,73.92621,99.3,65.548,72.12982,44.33552,21.62477964,73.7,74.1,81.90981,72.493,27.87329,40.42547,69.95098,259.94,93.257,30.38567,73.1,77.18218527
2000M01,###,###,1.80,1.45,520.45,8.28,"1,925.63",35.45,7.34,###,###,###,326.59,251.15,72.10,43.55,"7,278.80",###,4.11,###,105.16,"1,130.32",###,9.48,12.14,###,8.01,4.10,###,28.19,6.12,###,8.48,1.59,0.55,0.61,1.00,73.46692,74.5,1598.41,93.5,55.78336,70.93649,40.3,71.6,74.94642,77.56198,79.17,79.47159,73.79421,67.1,69.21618,35.73704048,39.08128,72.5,75.1,74.05929,99.2,65.839,71.51115,44.93083,22.25189825,73.55,74.5,83.37865,72.351,28.52274,40.88964,70.18108,257.82,93.3722,31.86129,72.6,77.41148469
2000M02,###,###,1.77,1.45,512.85,8.28,"1,950.64",36.25,7.56,###,###,###,338.37,259.95,72.89,43.61,"7,415.00",###,4.05,###,109.31,"1,129.29",###,9.45,12.54,###,8.24,4.14,###,28.73,6.32,###,8.65,1.63,0.56,0.62,1.00,73.96399,74.78,1600.49,94.1,56.0941,71.8595,41.23,71.8,75.40388,78.13963,79.27,79.56487,73.63778,67.9,69.02655,35.65412687,39.11138,73.1,74.9,74.32545,98.9,66.04,72.44603,45.32938,22.54117292,74,74.8,84.06988,72.186,28.81937,40.76305,70.28032,259.04,93.7231,33.04129,72.8,77.87008353
2000M03,###,###,1.74,1.46,505.54,8.28,"1,956.11",36.84,7.72,###,###,###,346.17,266.42,73.42,43.59,"7,479.00",###,4.00,###,106.71,"1,115.75",###,9.30,12.59,###,8.41,4.09,###,28.46,6.46,###,8.69,1.66,0.58,0.63,1.00,74.1827,75.07,1604.01,94.8,56.50245,70.86146,41.93,71.8,75.93758,78.60648,79.64,79.56487,75.44016,68.5,69.53223,35.9857928,38.93079,73.6,74.6,74.52507,99.1,66.372,72.63163,45.58068,22.5637141,74.66,74.9,84.8475,72.295,29.00382,41.18503,70.55894,260.28,93.6911,34.00608,73,78.51212191
2000M04,###,###,1.77,1.47,508.10,8.28,"1,987.70",38.23,7.86,###,###,###,353.30,272.87,73.91,43.64,"7,790.00",###,4.04,###,105.48,"1,110.01",###,9.37,12.65,###,8.61,4.23,###,28.59,6.62,###,8.72,1.66,0.60,0.63,1.00,74.12305,75.21,1610.75,94.5,56.77416,70.4441,42.35,71.7,76.01382,78.79639,79.64,79.56487,75.80453,69.1,69.97472,36.31745872,39.149,74.1,75,74.59161,99.3,66.106,72.90659,45.84002,22.92473352,74.78,75.1,85.19312,73.138,29.26195,41.7336,70.85229,260.05,93.7729,34.79646,73.3,78.5579818
2000M05,###,###,1.83,1.50,521.66,8.28,"2,055.18",40.32,8.21,###,###,###,371.27,285.52,76.50,43.97,"8,407.50",###,4.15,###,108.11,"1,121.37",###,9.51,12.63,###,9.05,4.50,###,28.31,7.04,###,9.09,1.72,0.62,0.66,1.00,74.1827,75.43,1610.91,94.9,56.8944,70.02296,42.57,71.8,76.31879,79.03378,79.8,79.47159,76.02514,69.4,70.22756,36.48329359,39.48007,74.7,75.5,74.85777,99.4,65.773,72.99596,46.01138,23.24567979,75.02,75.2,85.79794,73.55,29.77404,41.90239,70.97007,261.29,93.7268,35.56828,73.5,78.64970157
2000M06,###,###,1.81,1.48,529.74,8.28,"2,120.51",37.98,7.85,###,###,###,354.99,273.66,75.97,44.69,"8,663.30",###,4.11,###,106.23,"1,117.67",###,9.80,12.58,###,8.68,4.40,###,28.24,6.92,###,8.75,1.64,0.62,0.66,1.00,74.7593,75.71,1614.62,95.5,57.02479,69.38737,42.56,72.3,76.54752,79.22369,80,79.8447,75.73259,69.8,70.48041,36.64912464,39.6757,75.2,75.8,75.05739,99.2,66.106,73.47027,46.28392,24.2684897,74.94,75.6,86.40276,73.918,30.53327,42.15558,71.1849,261.24,94.0757,35.80947,73.6,79.06244053
2000M07,###,###,1.80,1.48,542.75,8.28,"2,161.26",37.87,7.93,###,###,###,358.26,276.63,77.95,44.78,"9,207.80",###,4.09,###,107.90,"1,114.95",###,9.47,12.46,###,8.70,4.32,###,27.85,6.88,###,8.93,1.65,0.63,0.66,1.00,74.81895,75.86,1640.62,95.8,57.10052,68.97241,42.55,72.7,76.24255,78.97047,79.87,80.2178,74.41183,70.5,70.85967,36.89787313,40.18736,75.4,76,75.19047,98.9,66.372,72.67975,46.46447,24.43836913,74.75,75.3,87.00758,74.161,31.07982,42.53536,71.61729,260,94.1454,36.61346,73.3,79.24588006
2000M08,###,###,1.81,1.48,550.99,8.28,"2,187.37",39.04,8.24,###,###,###,372.90,288.18,79.83,45.69,"8,317.50",###,4.05,###,108.07,"1,114.10",###,9.28,12.38,###,8.96,4.36,###,27.74,6.95,###,9.27,1.72,0.65,0.67,1.00,74.81895,75.83,1662.11,95.7,57.24809,69.38317,42.68,72.8,76.16631,79.28699,80.02,80.03125,74.52779,70.9,70.48041,36.73204208,40.39051,75.8,75.5,75.25701,99.2,66.704,73.64899,46.71978,24.63387608,75.08,75.3,86.74837,74.19,31.3844,42.70415,71.91772,260.18,93.9018,37.40879,73.3,79.24588006
2000M09,###,###,1.84,1.49,565.90,8.28,"2,213.76",40.66,8.57,###,###,###,388.67,300.99,82.86,45.89,"8,610.30",###,4.04,###,106.75,"1,117.08",###,9.33,12.30,###,9.21,4.49,###,27.80,7.16,###,9.66,1.76,0.66,0.70,1.00,75.03766,76.36,1665.93,96.1,57.59632,70.77847,42.86,72.8,76.7,79.95958,80.43,80.2178,76.08005,71.7,70.60683,36.81495952,40.36794,76.1,75.1,75.39009,99.1,67.57,74.03394,47.06107,24.97875035,75.99,76,87.6124,74.123,31.79868,42.91514,72.10365,262.02,94.3725,38.5591,73.8,79.65861902
2000M10,###,###,1.88,1.51,567.84,8.28,"2,176.80",41.13,8.71,###,###,###,396.69,307.10,84.90,46.35,"9,027.50",###,4.11,###,108.36,"1,128.91",###,9.52,12.26,###,9.36,4.64,###,27.87,7.48,###,9.96,1.77,0.68,0.69,1.00,75.17684,76.17,1668.26,96.3,57.94455,70.77827,42.93,73,76.85249,80.0308,80.33,80.12453,76.94778,72.1,71.36536,37.22954288,40.83445,76.6,75.5,75.65625,99.1,67.504,74.26766,47.38514,25.22853785,76.12,76,88.30361,74.425,32.46963,43.04173,72.28795,262.59,94.2714,39.75395,73.8,79.79619867
2000M11,###,###,1.95,1.54,574.60,8.28,"2,136.29",40.48,8.71,###,###,###,397.35,308.27,87.13,46.78,"9,378.30",###,4.11,###,108.89,"1,155.85",###,9.52,12.30,###,9.34,4.56,###,27.81,7.68,###,10.08,1.78,0.68,0.70,1.00,75.4552,76.42,1673.6,96.6,58.14052,70.99095,43.07,73.1,76.92873,80.00706,80.51,80.2178,77.30328,72.6,71.55499,37.31246031,41.3762,76.9,75.5,75.85587,98.8,67.104,74.48076,47.79029,25.43036615,76.11,76.4,88.64922,75.013,32.96317,43.12613,72.46789,262.74,94.7207,41.22957,74,79.84205856
2000M12,###,###,1.96,1.52,574.63,8.28,"2,183.61",38.94,8.31,###,###,###,380.21,295.41,85.93,46.75,"9,486.30",###,4.08,###,112.21,"1,216.19",###,9.44,12.37,###,9.07,4.31,###,27.97,7.64,###,9.66,1.69,0.68,0.68,1.00,75.59438,76.22,1683.47,96.7,58.2061,71.06194,43.27,73.2,76.85249,79.88837,80.47,80.87074,77.5444,72.8,71.55499,36.98079056,42.1813,76.9,75.5,75.92242,98.9,67.37,74.63199,48.30767,25.63380908,75.66,76.3,88.82203,75.292,33.50376,43.25272,72.7187,262.48,94.6497,42.2463,74,79.79619867
2001M01,###,###,1.95,1.50,571.12,8.28,"2,241.43",37.43,7.95,###,###,###,###,282.24,84.81,46.54,"9,487.00",###,4.12,###,117.10,"1,271.89",###,9.77,12.63,###,8.78,4.11,###,28.36,7.78,###,9.47,1.63,0.67,0.68,1.00,75.67657,76.14,1693.07,96.3,58.40208,71.78772,43.72,74.6,76.7,79.83298,80.13,80.59091,76.30652,73.9,71.68142,36.89787313,42.31673,76.3,75,76.25511,98.9,68.103,73.58713,48.57548,25.94141479,76.31,76.9,89.51325,75.569,34.42847,43.80129,72.74433,261.7,94.5818,43.30509,73.5,80.3006574
2001M02,###,###,2.00,1.52,563.13,8.28,"2,242.69",37.55,8.09,###,###,###,###,288.13,85.74,46.52,"9,673.30",###,4.12,###,116.04,"1,252.08",###,9.70,12.63,###,8.92,4.09,###,28.59,7.82,###,9.74,1.67,0.76,0.69,1.00,75.97509,76.47,1700.86,96.8,58.2225,71.8595,44.55,74.6,77.3,80.32358,80.35,81.05729,76.23088,74.9,71.80784,36.73204208,42.6779,77,75,76.52128,98.6,68.435,74.522,48.54333,26.01923904,76.98,77.5,89.59966,75.662,35.21344,43.92789,72.98315,262.65,94.4538,44.08434,73.7,80.62167659
2001M03,###,###,2.09,1.56,587.79,8.28,"2,278.04",37.96,8.21,###,###,###,###,292.63,87.75,46.62,"10,178.80",###,4.16,###,121.12,"1,291.50",###,9.62,12.81,###,8.97,4.06,###,28.68,7.88,###,10.01,1.69,0.96,0.69,1.00,76.12435,76.64,1707.32,97.1,58.49968,71.42835,45.21,74.7,77.7,80.75878,80.71,81.05729,77.72548,75.6,72.1871,36.89787313,43.06164,77.6,75.1,76.58781,98.4,69.035,74.72823,48.85089,26.09729675,77.7,77.7,90.03167,75.994,35.8684,44.22327,73.29068,264.59,94.6053,46.76098,73.9,80.80511613
2001M04,###,###,2.19,1.56,598.63,8.28,"2,323.10",38.72,8.36,###,###,###,###,298.99,93.14,46.79,"11,182.00",###,4.18,###,123.83,"1,325.36",###,9.35,12.88,###,9.09,4.02,###,28.85,8.08,###,10.20,1.71,1.20,0.70,1.00,76.49751,77.3,1717.22,97.8,58.7667,71.57121,45.72,74.9,78,81.13069,81.1,81.4304,78.4568,76.2,73.07206,37.14662544,43.2648,78.3,75.8,76.92052,98.6,69.301,74.96194,49.09731,26.48875621,78.13,78,90.72289,76.423,36.51045,44.43426,73.67127,266.89,94.8669,51.59355,74.4,81.12613532
2001M05,###,###,2.30,1.54,604.48,8.28,"2,344.55",39.27,8.53,###,###,###,###,295.40,100.48,46.92,"11,230.00",###,4.14,###,121.93,"1,296.83",###,9.15,13.04,###,9.14,3.98,###,29.02,7.97,###,10.31,1.75,1.13,0.70,1.00,76.64677,77.79,1724.26,98.6,59.02201,71.21335,45.92,75.4,78.4,81.66876,81.6,81.71023,78.78837,76.9,74.14665,37.39537392,43.75388,78.8,76.1,77.12014,98.7,69.234,75.38126,49.20997,26.62119999,78.39,78.4,91.75973,77.062,37.16034,44.60305,73.9499,268.7,95.3818,54.20094,74.9,81.49301439
2001M06,###,###,2.38,1.52,616.07,8.28,"2,305.32",39.78,8.72,###,###,###,###,289.33,104.35,47.01,"11,313.00",###,4.16,###,122.15,"1,294.72",###,9.10,12.92,###,9.30,3.97,###,29.11,8.05,###,10.78,1.78,1.21,0.71,1.00,76.79604,77.93,1733.23,98.7,59.05481,70.3588,45.94,76.2,78.3,81.66085,81.65,81.8035,78.70426,77.1,75.28445,37.89287472,44.48374,79.2,76.3,77.31976,98.4,69.434,75.60811,49.32636,26.48809399,78.09,78.4,91.67332,77.263,37.76233,44.81404,74.19907,268.31,95.5625,55.8992,75,81.63059405
2001M07,###,###,2.47,1.53,656.46,8.28,"2,304.02",39.34,8.66,###,###,###,###,289.49,100.29,47.14,"10,707.00",###,4.20,###,124.65,"1,302.65",###,9.16,12.90,###,9.26,4.19,###,29.22,8.15,###,10.77,1.76,1.32,0.71,1.00,76.87067,77.87,1756.28,98.4,58.94081,70.007,45.99,77,78.1,81.05156,81.48,81.89678,77.32999,77.2,75.8724,38.39036022,45.42428,79,76.7,77.3863,98.1,69.567,74.86571,49.1982,26.03779639,77.98,77.4,91.41412,77.35,37.93226,44.77184,74.3812,266.94,95.4179,57.23752,74.5,81.40129462
2001M08,###,###,2.51,1.54,673.70,8.28,"2,288.67",37.87,8.27,###,###,###,###,279.07,98.42,47.13,"8,828.80",###,4.23,###,121.61,"1,284.88",###,9.13,12.89,###,8.95,4.25,###,29.35,8.31,###,10.34,1.68,1.40,0.70,1.00,76.72141,77.86,1768.57,98.4,59.41397,70.077,46.11,76.9,78.1,81.30477,81.48,81.71023,77.34906,77,76.11296,38.63912018,45.33398,79.2,76.9,77.3863,98.5,69.833,75.73184,49.48969,25.90760741,78.27,77.3,91.15491,77.201,37.93606,44.68745,74.56113,267.6,94.8886,58.9197,74.8,81.40129462
2001M09,###,###,2.67,1.57,681.24,8.28,"2,328.56",37.56,8.17,###,###,###,###,280.92,99.80,47.65,"9,306.50",###,4.32,###,118.98,"1,295.28",###,9.38,12.87,###,8.78,4.22,###,29.43,8.64,###,10.62,1.64,1.47,0.68,1.00,76.9453,78.08,1773.52,98.6,59.84964,70.7077,46.28,76.2,78.4,81.89033,81.63,81.71023,78.82647,77.4,76.61484,38.55622569,45.61991,79.6,77.1,77.3863,98.3,69.767,75.82121,49.95038,26.14077587,79.23,77.7,91.41412,77.174,38.16367,44.81404,74.55132,269.85,95.0095,62.38921,75,81.7681737
2001M10,###,###,2.74,1.57,708.10,8.28,"2,321.16",37.01,8.21,###,###,###,###,281.52,102.27,48.02,"10,115.50",###,4.31,###,121.28,"1,302.63",###,9.37,12.86,###,8.83,4.13,###,29.53,9.28,###,10.56,1.63,1.60,0.69,1.00,77.01994,77.96,1788.24,98.1,59.93084,70.91982,46.37,76.2,78.5,81.70833,81.68,81.61695,79.07618,77.6,77.10887,38.8049474,45.92841,79.8,77.1,77.51938,98.3,69.767,75.95181,50.17614,26.48060596,79.15,77.7,91.75973,77.473,38.57966,44.77184,74.47334,269.12,94.8655,66.17783,74.9,81.49301439
2001M11,###,###,2.54,1.59,689.40,8.28,"2,310.11",37.48,8.38,###,###,###,###,283.15,107.30,48.00,"10,576.00",###,4.24,###,122.31,"1,282.24",###,9.22,12.87,###,8.92,4.09,###,29.80,9.75,###,10.60,1.65,1.52,0.70,1.00,76.9453,78.05,1800.94,97.2,59.92537,70.77798,46.42,76.2,78.3,81.34434,81.46,81.4304,79.16018,77.7,77.37415,39.1366401,46.71846,79.8,76.7,77.65246,97.8,69.368,76.0618,50.36515,26.77189263,79.05,77.7,91.84613,77.988,39.10434,44.98283,74.41772,269.22,94.9925,68.97446,74.9,81.35543474
2001M12,###,###,2.36,1.58,669.14,8.28,"2,307.97",36.47,8.33,###,###,###,###,277.01,104.75,47.92,"10,532.30",###,4.28,###,127.36,"1,291.88",###,9.17,13.10,###,8.96,4.01,###,30.09,11.60,###,10.55,1.65,1.45,0.69,1.00,77.09457,77.88,1812.65,97.4,59.74033,70.84876,46.58,76.2,78.5,81.31268,81.56,82.17661,79.90565,77.7,77.73244,38.88788014,47.47089,80.2,76.6,77.719,97.7,69.501,75.91744,50.4349,27.28055859,78.81,77.9,92.01894,78.141,39.73001,45.23602,74.68763,269.46,94.9575,71.19841,75,81.03441555
2002M01,###,###,2.38,1.60,667.28,8.28,"2,275.89",36.33,8.42,###,###,###,###,275.92,102.43,48.34,"10,377.30",###,4.54,###,132.66,"1,317.01",###,9.16,13.09,###,8.97,4.06,###,30.47,11.59,###,10.44,1.67,1.37,0.70,1.00,77.31847,78.35,1822.08,97.6,59.69192,71.0613,46.95,77.5,78.6,81.65294,81.94,82.26989,79.69133,78.7,78.466,38.72205292,48.47915,80.1,77.4,78.0517,97.5,69.9,75.2919,50.90047,27.63520585,79.38,78,92.79655,78.266,40.95767,45.99557,74.585,268.8,95.075,74.98579,74.8,81.21785509
2002M02,###,###,2.42,1.60,678.84,8.28,"2,287.72",36.54,8.54,###,###,###,###,279.91,101.31,48.69,"10,229.30",###,4.66,###,133.52,"1,319.85",###,9.11,13.11,###,8.95,4.19,###,30.80,11.48,###,10.56,1.70,1.35,0.70,1.00,77.3931,78.48,1828.64,98.2,59.69739,71.84298,47.54,77.5,79.2,81.77954,82.04,82.54971,78.84769,79.5,78.25537,38.63912018,49.02842,80.6,78.1,78.31786,97,70.233,76.21303,50.86775,27.52466502,79.81,78.1,92.88296,78.131,41.43278,46.55088,74.65,269.45,95.072,76.30061,75,81.53887428
2002M03,###,###,2.35,1.59,663.26,8.28,"2,281.21",35.84,8.48,###,###,###,###,279.48,101.31,48.74,"9,866.80",###,4.66,###,131.20,"1,322.72",###,9.08,13.43,###,8.81,4.14,###,31.06,11.51,###,10.34,1.68,1.35,0.70,1.00,77.54236,78.69,1839.61,98.9,60.01282,70.90902,47.87,77.5,79.7,82.21475,82.4,82.73627,80.84223,80.1,78.57143,38.8049474,49.17891,81.3,78.4,78.51749,97.2,70.632,76.27489,51.12795,27.66228835,80.52,78.4,93.05576,78.468,41.88025,47.01784,75.267,271.76,95.0873,77.2085,75.2,81.99747312
2002M04,###,###,2.32,1.58,650.82,8.28,"2,263.11",34.27,8.40,###,###,###,###,273.61,97.29,48.92,"9,403.00",###,4.81,###,131.07,"1,317.50",###,9.13,13.49,###,8.61,4.06,###,31.17,11.06,###,10.31,1.65,1.32,0.69,1.00,77.84088,78.71,1854.33,99.5,60.23612,70.6963,48.31,77.5,80,82.55501,82.71,82.64299,81.4649,80.8,78.57143,38.88788014,49.08109,82,79.6,78.7171,97.5,71.032,76.57048,51.40723,28.18787183,80.9,78.5,93.48778,79.105,42.36606,47.81924,76.289,272.94,95.9078,78.79544,75.6,82.45607196
2002M05,###,###,2.48,1.55,653.91,8.28,"2,307.93",33.31,8.11,###,###,###,###,265.80,91.89,49.00,"9,078.00",###,4.89,###,126.48,"1,261.46",###,9.49,13.57,###,8.19,4.05,###,31.25,10.18,###,10.08,1.59,1.39,0.69,1.00,78.06478,78.83,1858.22,99.7,60.29078,70.48421,48.6,77.4,80,82.737,82.81,82.73627,81.45556,81.2,78.57143,39.1366401,49.47988,82.5,80.4,78.91673,97.8,71.298,76.79733,51.51143,28.63887778,80.92,78.7,93.31497,79.627,43.08205,48.05273,76.563,273.64,95.9999,79.25186,75.8,82.45607196
2002M06,###,###,2.71,1.53,673.77,8.28,"2,360.71",31.73,7.78,###,###,###,###,254.09,89.22,48.96,"8,748.80",###,4.94,###,123.60,"1,222.08",###,9.74,13.79,###,7.75,4.02,###,31.40,10.13,###,9.56,1.54,1.53,0.67,1.00,78.13941,78.61,1866.02,99.9,60.21426,69.84985,48.81,77.1,80,82.56292,82.8,82.73627,81.30959,80.8,78.90639,39.46829455,49.63037,82.6,81.4,78.98327,97.7,71.231,76.91418,51.76258,27.66515593,80.65,78.7,92.96936,79.884,43.31038,48.46289,76.567,273.24,95.8739,79.71446,75.8,82.50193185
2002M07,###,###,2.93,1.55,696.33,8.28,"2,502.03",29.96,7.48,###,###,###,###,248.59,85.56,48.76,"8,983.00",###,4.72,###,118.07,"1,184.97",###,9.80,13.72,###,7.47,4.12,###,31.51,10.13,###,9.34,1.47,1.65,0.64,1.00,78.06478,78.87,1888.23,100.5,60.48129,69.3609,48.82,77.5,79.8,82.41257,82.8,82.82954,79.91171,80.7,78.97478,39.88288173,49.97649,82.2,82,79.11635,97.3,71.032,76.37113,51.91118,27.25017859,80.54,78.6,92.53735,80.021,43.62222,49.23275,76.035,272.27,95.3686,80.86354,75.6,82.59365162
2002M08,###,###,3.11,1.57,702.30,8.28,"2,648.59",31.49,7.60,###,###,###,###,250.90,86.12,48.59,"8,920.30",###,4.68,###,119.01,"1,197.73",###,9.83,13.60,###,7.60,4.18,###,31.56,10.58,###,9.46,1.50,1.64,0.65,1.00,78.21404,78.84,1900.5,100.9,60.70927,69.56898,48.87,77.4,79.9,82.41257,82.99,82.73627,80.09058,80.5,78.57143,40.13160344,50.12697,82.7,81.7,79.24943,97.6,71.498,77.12728,52.10856,27.08667752,80.81,78.3,92.19174,80.08,43.66148,49.49778,76.253,272.43,95.337,82.62983,75.8,82.86881092
2002M09,###,###,3.34,1.58,726.98,8.28,"2,748.68",30.79,7.57,###,###,###,###,248.66,87.51,48.44,"8,963.80",###,4.78,###,120.37,"1,210.26",###,10.04,13.58,###,7.51,4.15,###,31.63,10.60,###,9.35,1.49,1.65,0.64,1.00,78.21404,79.06,1914.18,100.9,61.22146,70.26467,49.04,77,80.3,82.71326,83.14,82.73627,81.60277,81,78.9507,40.21453618,50.42794,83.1,82,79.38251,97.6,71.898,77.35413,52.42198,27.30337094,81.69,78.8,92.45094,80.033,43.83612,49.93319,76.538,274.5,95.4816,85.50315,76,83.00639057
2002M10,###,###,3.81,1.58,742.32,8.28,"2,829.27",31.24,7.58,###,###,###,###,248.18,87.71,48.37,"9,193.00",###,4.80,###,123.86,"1,240.70",###,10.10,13.63,###,7.48,4.12,###,31.69,10.33,###,9.28,1.49,1.65,0.64,1.00,78.3633,78.97,1939.26,101.2,61.75473,70.4052,49.32,76.7,80.5,82.92691,83.27,82.64299,82.02584,81.4,79.39317,40.3803634,50.67625,83.5,82.5,79.58213,97.4,71.697,77.63596,52.65303,27.63101139,81.49,79.1,92.71015,80.549,44.30517,50.6778,77.296,275.39,96.0391,88.31339,76.1,83.14397023
2002M11,###,###,3.58,1.57,709.48,8.28,"2,732.56",30.72,7.49,###,###,###,###,237.63,86.06,48.38,"9,059.00",###,4.69,###,122.55,"1,211.37",###,10.20,13.89,###,7.31,3.96,###,31.81,9.96,###,9.18,1.48,1.60,0.64,1.00,78.28867,78.91,1997.83,101.5,61.70008,70.33479,49.7,76.6,80.5,82.66579,83.27,82.36316,82.04347,81.4,79.20354,40.54619063,51.57917,83.6,81.8,79.84829,97.4,71.764,77.7047,53.07888,27.96258353,81.25,79.4,92.62375,81.133,45.01848,51.28358,77.416,274.72,95.8622,90.8849,76.1,83.14397023
2002M12,###,###,3.63,1.56,701.95,8.28,"2,813.18",30.65,7.29,###,###,###,###,231.87,83.53,48.14,"8,912.00",###,4.69,###,122.27,"1,207.41",###,10.20,13.94,###,7.16,3.91,###,31.84,8.95,###,8.95,1.44,1.59,0.63,1.00,78.51257,78.95,2039.78,101.1,61.42759,70.5458,49.84,76.7,80.5,82.65788,83.41,83.10938,82.61247,81.5,79.28049,40.13160344,52.18111,84.2,81.6,79.91483,97.4,72.096,77.61534,53.30993,28.49387262,80.97,80,92.71015,81.245,45.71177,51.34669,77.673,275.07,95.8034,92.37907,76.3,82.96053069
